Format Version,1.23,Take Name,Team 5 Real 1,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-08-04 11.06.20.925 AM,Total Frames in Take,11099,Total Exported Frames,11099,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
760,2.111111,-0.005266,-0.005038,0.006981,-0.999949,1.342526,1.051400,3.983884,1.343189,1.050421,4.023111,1.411672,1.048701,3.965829,1.273288,1.053360,3.961749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,2.113889,-0.005322,-0.006285,0.008294,-0.999932,1.342653,1.051365,3.984071,1.343175,1.050445,4.023180,1.411577,1.048869,3.965464,1.273337,1.053429,3.961789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,2.116667,-0.009374,-0.003392,0.007997,-0.999918,1.342440,1.051427,3.984458,1.343125,1.050391,4.023155,1.411188,1.048677,3.966863,1.273335,1.053387,3.961872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,2.119444,-0.010637,-0.005333,0.006129,-0.999910,1.342410,1.051647,3.984169,1.343181,1.050414,4.023144,1.409513,1.050335,3.965274,1.273333,1.053344,3.961796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,2.122222,-0.003710,-0.003585,0.008590,-0.999950,1.342713,1.051229,3.984030,1.343194,1.050467,4.023172,1.411611,1.048879,3.965430,1.273334,1.053485,3.961754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,2.125000,-0.003784,-0.003699,0.008434,-0.999950,1.342540,1.051214,3.984016,1.343146,1.050482,4.023162,1.411660,1.048528,3.965792,1.273304,1.053396,3.961771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,2.127778,-0.005536,-0.004687,0.007951,-0.999942,1.342590,1.051247,3.983837,1.343142,1.050120,4.022933,1.411575,1.048777,3.965470,1.273320,1.053376,3.961771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,2.130556,-0.005449,-0.004905,0.007836,-0.999942,1.342635,1.051259,3.983851,1.343204,1.050125,4.022954,1.411523,1.049187,3.965690,1.273272,1.053443,3.961809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,2.133333,-0.005372,-0.005326,0.007420,-0.999944,1.342507,1.051367,3.983903,1.343185,1.050394,4.023145,1.411618,1.048614,3.965811,1.273351,1.053372,3.961848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,2.136111,-0.009265,-0.003155,0.007321,-0.999925,1.342439,1.051423,3.984458,1.343179,1.050443,4.023157,1.411210,1.048760,3.966889,1.273329,1.053315,3.961800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,2.138889,-0.005191,-0.005284,0.007788,-0.999942,1.342487,1.051309,3.983894,1.343147,1.050442,4.023167,1.411661,1.048449,3.965821,1.273341,1.053380,3.961794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,2.141667,-0.012954,-0.005818,0.008222,-0.999865,1.342372,1.051850,3.984288,1.343197,1.050506,4.023121,1.411010,1.048964,3.966687,1.273294,1.053396,3.961801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,2.144444,-0.003320,-0.003337,0.008595,-0.999952,1.342757,1.051223,3.984091,1.343187,1.050472,4.023208,1.411677,1.048596,3.965837,1.273360,1.053472,3.961768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,2.147222,-0.007894,-0.002848,0.008101,-0.999932,1.342492,1.051449,3.984471,1.343127,1.050427,4.023137,1.411208,1.048641,3.966883,1.273302,1.053424,3.961800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,2.150000,-0.004246,-0.005227,0.006623,-0.999955,1.342581,1.051313,3.983913,1.343187,1.050464,4.023178,1.411670,1.048627,3.965833,1.273247,1.053383,3.961802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,2.152778,-0.007786,-0.003102,0.007902,-0.999934,1.342551,1.051476,3.984504,1.343208,1.050441,4.023170,1.411172,1.048696,3.966886,1.273309,1.053460,3.961821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,2.155556,-0.005092,-0.005208,0.006666,-0.999951,1.342603,1.051394,3.983907,1.343215,1.050547,4.023130,1.411607,1.048728,3.965818,1.273319,1.053514,3.961772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,2.158333,-0.004613,-0.005370,0.007560,-0.999946,1.342522,1.051417,3.983898,1.343211,1.050466,4.023108,1.411646,1.048568,3.965791,1.273298,1.053420,3.961774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,2.161111,-0.008046,-0.005924,0.006691,-0.999928,1.342492,1.051569,3.984125,1.343134,1.050437,4.023137,1.409373,1.050273,3.965261,1.273336,1.053241,3.961866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,2.163889,-0.014715,-0.004901,0.007330,-0.999853,1.342624,1.050967,3.983805,1.342948,1.050172,4.023040,1.411594,1.048941,3.965423,1.273347,1.053356,3.961805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,2.166667,-0.002559,-0.004803,0.006606,-0.999963,1.342723,1.051213,3.983868,1.343165,1.050410,4.023176,1.411625,1.048883,3.965431,1.273346,1.053310,3.961735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,2.169444,-0.011052,-0.005328,0.005920,-0.999907,1.342343,1.051643,3.984200,1.343132,1.050458,4.023145,1.411085,1.048791,3.966296,1.273296,1.053420,3.961825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,2.172222,-0.003157,-0.003458,0.008395,-0.999954,1.342737,1.051222,3.984059,1.343150,1.050416,4.023143,1.411679,1.048942,3.965437,1.273333,1.053447,3.961790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,2.175000,-0.003605,-0.004899,0.007902,-0.999950,1.342657,1.051334,3.983885,1.343174,1.050437,4.023129,1.411627,1.048812,3.965445,1.273353,1.053421,3.961766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,2.177778,-0.003071,-0.003488,0.008846,-0.999950,1.342702,1.051285,3.984038,1.343171,1.050487,4.023176,1.411592,1.048922,3.965455,1.273281,1.053618,3.961760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,2.180556,-0.006059,-0.006030,0.007853,-0.999933,1.342680,1.051337,3.984029,1.343157,1.050134,4.022972,1.411606,1.048923,3.965475,1.273293,1.053465,3.961737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,2.183333,-0.003705,-0.004998,0.008077,-0.999948,1.342635,1.051325,3.983867,1.343196,1.050520,4.023148,1.411596,1.048831,3.965447,1.273288,1.053471,3.961751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,2.186111,-0.003842,-0.005172,0.007013,-0.999955,1.342588,1.051362,3.983914,1.343178,1.050397,4.023126,1.411725,1.048575,3.965853,1.273254,1.053483,3.961812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,2.188889,-0.003126,-0.004817,0.006293,-0.999964,1.342734,1.051215,3.983853,1.343148,1.050093,4.022946,1.411680,1.048940,3.965419,1.273280,1.053334,3.961820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,2.191667,-0.004996,-0.005334,0.007429,-0.999946,1.342562,1.051388,3.983899,1.343154,1.050465,4.023177,1.411717,1.048641,3.965756,1.273363,1.053543,3.961818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,2.194444,-0.003628,-0.005128,0.006478,-0.999959,1.342602,1.051346,3.983925,1.343174,1.050467,4.023150,1.411716,1.048629,3.965845,1.273330,1.053355,3.961812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,2.197222,-0.004563,-0.003865,0.008037,-0.999950,1.342564,1.051236,3.984050,1.343171,1.050473,4.023141,1.411666,1.048631,3.965833,1.273297,1.053361,3.961830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,2.200000,-0.008564,-0.002761,0.008149,-0.999926,1.342496,1.051412,3.984463,1.343183,1.050459,4.023130,1.411200,1.048638,3.966936,1.273277,1.053382,3.961797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,2.202778,-0.004964,-0.004972,0.007294,-0.999949,1.342620,1.051309,3.983877,1.343185,1.050476,4.023135,1.411619,1.048922,3.965435,1.273302,1.053306,3.961816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,2.205556,-0.011861,-0.005227,0.005779,-0.999899,1.342371,1.051672,3.984208,1.343178,1.050444,4.023147,1.409414,1.050380,3.965337,1.273290,1.053418,3.961803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,2.208333,-0.019976,-0.004197,0.005030,-0.999779,1.342270,1.051217,3.983979,1.342944,1.050164,4.023009,1.409445,1.050285,3.965282,1.273294,1.053391,3.961818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,2.211111,-0.005657,-0.003812,0.007995,-0.999945,1.342549,1.051219,3.984068,1.343205,1.050426,4.023191,1.411651,1.048621,3.965820,1.273230,1.053495,3.961852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,2.213889,-0.005606,-0.005412,0.007799,-0.999939,1.342470,1.051353,3.983902,1.343166,1.050361,4.023157,1.411584,1.048530,3.965841,1.273324,1.053391,3.961831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,2.216667,-0.005021,-0.004978,0.007789,-0.999945,1.342658,1.051268,3.983848,1.343211,1.050451,4.023136,1.411642,1.048833,3.965408,1.273351,1.053455,3.961789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,2.219444,-0.011342,-0.005411,0.006479,-0.999900,1.342410,1.051654,3.984185,1.343198,1.050437,4.023157,1.409824,1.050314,3.965403,1.273332,1.053547,3.961814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,2.222222,-0.006673,-0.006293,0.007833,-0.999927,1.342507,1.051400,3.984032,1.343141,1.050398,4.023150,1.411611,1.048645,3.965777,1.273230,1.053540,3.961727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,2.225000,-0.004621,-0.003725,0.007988,-0.999951,1.342570,1.051231,3.984000,1.343156,1.050462,4.023142,1.411726,1.048741,3.965720,1.273271,1.053385,3.961757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,2.227778,-0.008764,-0.008288,0.006671,-0.999905,1.342515,1.051598,3.984149,1.343134,1.050319,4.023137,1.409426,1.050371,3.965252,1.273360,1.053436,3.961785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,2.230556,-0.004066,-0.005250,0.006392,-0.999958,1.342558,1.051267,3.983875,1.343198,1.050462,4.023164,1.411667,1.048607,3.965772,1.273265,1.053287,3.961787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,2.233333,-0.002456,-0.003378,0.007697,-0.999962,1.342789,1.051122,3.983995,1.343145,1.050114,4.022894,1.411614,1.048851,3.965433,1.273320,1.053504,3.961804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,2.236111,-0.010674,-0.005327,0.005625,-0.999913,1.342449,1.051755,3.984235,1.343163,1.050354,4.023117,1.411135,1.049138,3.966665,1.273302,1.053438,3.961843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2.238889,-0.002779,-0.004734,0.006343,-0.999965,1.342717,1.051219,3.983903,1.343200,1.050458,4.023167,1.411588,1.048909,3.965509,1.273261,1.053318,3.961778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,2.241667,-0.003340,-0.003690,0.007515,-0.999959,1.342666,1.051214,3.984075,1.343147,1.050407,4.023181,1.411656,1.048644,3.965832,1.273299,1.053473,3.961822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,2.244444,-0.002414,-0.003494,0.008047,-0.999959,1.342728,1.051150,3.984052,1.343156,1.050400,4.023133,1.411662,1.048874,3.965446,1.273281,1.053334,3.961792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,2.247222,-0.003392,-0.003611,0.008495,-0.999952,1.342736,1.051239,3.984064,1.343232,1.050533,4.023181,1.411621,1.048623,3.965817,1.273324,1.053462,3.961805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,2.250000,-0.005899,-0.005251,0.007509,-0.999941,1.342519,1.051370,3.983866,1.343146,1.050068,4.022920,1.411752,1.048642,3.965822,1.273333,1.053449,3.961814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,2.252778,-0.004787,-0.004699,0.007449,-0.999950,1.342645,1.051358,3.983916,1.343156,1.050459,4.023166,1.411670,1.048996,3.965510,1.273268,1.053541,3.961816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,2.255556,-0.004706,-0.005194,0.007045,-0.999951,1.342504,1.051329,3.983921,1.343200,1.050337,4.023168,1.411670,1.048545,3.965895,1.273337,1.053300,3.961811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,2.258333,-0.010081,-0.005281,0.005940,-0.999918,1.342430,1.051672,3.984169,1.343195,1.050448,4.023151,1.409807,1.050415,3.965472,1.273320,1.053348,3.961726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,2.261111,-0.010403,-0.004196,0.006534,-0.999916,1.342466,1.051629,3.984351,1.343222,1.050393,4.023148,1.411070,1.049016,3.966673,1.273343,1.053502,3.961797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,2.263889,-0.004829,-0.004867,0.007433,-0.999949,1.342616,1.051317,3.983661,1.343268,1.050726,4.023107,1.411630,1.048953,3.965433,1.273285,1.053424,3.961810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,2.266667,-0.004296,-0.003889,0.008582,-0.999946,1.342585,1.051218,3.984073,1.343171,1.050477,4.023184,1.411546,1.048479,3.965885,1.273336,1.053473,3.961813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,2.269444,-0.014175,-0.005671,0.007326,-0.999857,1.342370,1.051744,3.984246,1.343138,1.049991,4.022982,1.408853,1.050583,3.965499,1.273327,1.053258,3.961788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,2.272222,-0.003926,-0.005253,0.006519,-0.999957,1.342557,1.051270,3.983668,1.343315,1.050694,4.023126,1.411615,1.048569,3.965802,1.273276,1.053349,3.961820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,2.275000,-0.002672,-0.003822,0.007461,-0.999961,1.342672,1.051188,3.984068,1.343168,1.050481,4.023144,1.411694,1.048579,3.965835,1.273295,1.053420,3.961849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,2.277778,-0.004140,-0.005405,0.007102,-0.999952,1.342596,1.051330,3.983899,1.343184,1.050465,4.023139,1.411629,1.048565,3.965820,1.273354,1.053425,3.961799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,2.280556,-0.002958,-0.003481,0.008303,-0.999955,1.342737,1.051186,3.984074,1.343140,1.050456,4.023123,1.411623,1.048575,3.965826,1.273339,1.053428,3.961843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,2.283333,-0.003973,-0.005284,0.008018,-0.999946,1.342670,1.051391,3.983876,1.343209,1.050472,4.023130,1.411597,1.048861,3.965406,1.273339,1.053469,3.961794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,2.286111,-0.003989,-0.004931,0.007326,-0.999953,1.342665,1.051364,3.983890,1.343188,1.050438,4.023138,1.411650,1.048987,3.965436,1.273299,1.053438,3.961794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,2.288889,-0.003519,-0.004607,0.006490,-0.999962,1.342711,1.051234,3.983865,1.343186,1.050433,4.023103,1.411590,1.048926,3.965478,1.273312,1.053375,3.961744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,2.291667,-0.005098,-0.004743,0.007695,-0.999946,1.342610,1.051241,3.983841,1.343119,1.050113,4.022980,1.411638,1.048880,3.965453,1.273312,1.053342,3.961759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,2.294444,-0.007450,-0.005399,0.007881,-0.999927,1.342593,1.051483,3.984115,1.343159,1.050509,4.023103,1.411094,1.048792,3.966232,1.273348,1.053455,3.961777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,2.297222,-0.005165,-0.004857,0.007828,-0.999944,1.342598,1.051337,3.983890,1.343163,1.050390,4.023108,1.411581,1.048878,3.965510,1.273286,1.053449,3.961833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,2.300000,-0.008465,-0.005692,0.006744,-0.999925,1.342525,1.051537,3.984066,1.343177,1.050342,4.023125,1.409482,1.050256,3.965218,1.273292,1.053361,3.961742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,2.302778,-0.011701,-0.003939,0.006305,-0.999904,1.342433,1.051544,3.984265,1.343123,1.050041,4.022934,1.410878,1.049621,3.966690,1.273328,1.053457,3.961800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,2.305556,-0.014123,-0.004613,0.007190,-0.999864,1.342652,1.050907,3.983792,1.343012,1.050107,4.023046,1.411673,1.048803,3.965460,1.273316,1.053303,3.961710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,2.308333,-0.006045,-0.006334,0.007794,-0.999931,1.342530,1.051379,3.984077,1.343180,1.050528,4.023144,1.411688,1.048594,3.965880,1.273315,1.053432,3.961845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,2.311111,-0.004767,-0.005045,0.007594,-0.999947,1.342492,1.051356,3.983904,1.343173,1.050507,4.023177,1.411623,1.048461,3.965886,1.273335,1.053366,3.961776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,2.313889,-0.006079,-0.005422,0.008027,-0.999935,1.342475,1.051404,3.983896,1.343193,1.050404,4.023149,1.411628,1.048602,3.965822,1.273284,1.053490,3.961800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
